parentCluster ==> childCluster    totalParentNodes    overlappingChildNodes    Threshold(%)
1==>3	5.0    1.0    20.0
2==>5	9.0    1.0    11.11
2==>1	9.0    1.0    11.11
2==>4	9.0    1.0    11.11
3==>1	29.0    1.0    3.45
3==>2	29.0    1.0    3.45
3==>3	29.0    4.0    13.79
3==>4	29.0    5.0    17.24
