parentCluster ==> childCluster    totalParentNodes    overlappingChildNodes    Threshold(%)
2==>2	18.0    6.0    33.33
2==>3	18.0    1.0    5.56
2==>4	18.0    1.0    5.56
2==>1	18.0    2.0    11.11
1==>2	60.0    8.0    13.33
1==>3	60.0    11.0    18.33
1==>4	60.0    2.0    3.33
1==>1	60.0    8.0    13.33
