parentCluster ==> childCluster    totalParentNodes    overlappingChildNodes    Threshold(%)
6==>4	3.0    3.0    100.0
5==>3	8.0    1.0    12.5
4==>4	16.0    2.0    12.5
4==>3	16.0    3.0    18.75
4==>2	16.0    4.0    25.0
3==>4	28.0    3.0    10.71
3==>3	28.0    2.0    7.14
3==>2	28.0    1.0    3.57
3==>1	28.0    1.0    3.57
2==>3	12.0    6.0    50.0
2==>1	12.0    1.0    8.33
1==>4	10.0    2.0    20.0
1==>3	10.0    2.0    20.0
1==>2	10.0    3.0    30.0
