parentCluster ==> childCluster    totalParentNodes    overlappingChildNodes    Threshold(%)
4==>3	28.0    6.0    21.43
4==>2	28.0    3.0    10.71
4==>1	28.0    2.0    7.14
3==>4	17.0    1.0    5.88
3==>3	17.0    1.0    5.88
3==>2	17.0    2.0    11.76
3==>1	17.0    4.0    23.53
2==>3	16.0    2.0    12.5
2==>2	16.0    6.0    37.5
2==>1	16.0    2.0    12.5
1==>3	3.0    1.0    33.33
1==>2	3.0    2.0    66.67
