488,1
74,1
264,1
73,1
100,1
19,1
253,1
274,1
513,1
24,1
54,1
10,1
464,1
6,1
459,1
78,1
71,1
27,1
28,1
191,1
151,1
160,1
512,1
363,1
57,1
7,1
425,1
138,1
510,1
157,1
236,1
97,1
540,1
75,1
4,1
541,1
446,1
497,1
67,1
461,1
535,1
41,1
165,1
70,1
343,1
112,1
1076,1
103,1
351,1
55,1
217,1
306,1
402,1
31,1
366,1
453,1
200,1
3,1
298,1
39,1
8,2
46,2
14,2
85,2
86,2
327,2
105,2
72,2
20,2
79,2
50,2
128,2
124,2
80,2
491,2
40,2
11,2
36,2
76,3
